Step,with residual,wo residual
11308,-0.987205267,-0.968795121
11309,-0.985056341,-0.967514515
11310,-0.986568213,-0.968995035
11314,-0.987206876,-0.968983769
11315,-0.985246539,-0.969377995
11316,-0.985445142,-0.970148444
11318,-0.985972285,-0.969584525
11319,-0.986891866,-0.970268011
11320,-0.985530138,-0.968204498
11323,-0.985428452,-0.968901157
11324,-0.984477639,-0.969412446
11325,-0.985084414,-0.970046639
11326,-0.98709166,-0.967315555
11327,-0.986187398,-0.969542623
11333,-0.986144662,-0.970243573
11334,-0.985941052,-0.970430851
11335,-0.986059546,-0.969119668
11336,-0.98647505,-0.969429851
11337,-0.984807134,-0.968230247
11338,-0.986523747,-0.969359159
11341,-0.986925125,-0.969525695
11342,-0.985810041,-0.969870806
11344,-0.985278606,-0.969729722
11346,-0.98557651,-0.969418645
11347,-0.985433519,-0.970507145
11349,-0.985253572,-0.968419552
11352,-0.984934032,-0.971153498
11354,-0.985592365,-0.96832943
11357,-0.987188518,-0.969118118
11358,-0.984937608,-0.96989125
11360,-0.984490395,-0.968827069
11361,-0.98717165,-0.968927681
11369,-0.985642076,-0.969814658
11370,-0.98760891,-0.96955812
11371,-0.985878944,-0.96857059
11374,-0.986365974,-0.970008314
11377,-0.985843837,-0.969056487
11378,-0.986699164,-0.967692733
11379,-0.987019181,-0.969188154
11380,-0.986177623,-0.968058467
11381,-0.986128271,-0.968800068
11382,-0.986749589,-0.969174147
11383,-0.98714745,-0.96956706
11384,-0.987215161,-0.96946013
11385,-0.985488892,-0.969459832
11386,-0.985475481,-0.970566034
11387,-0.986334026,-0.970368028
11389,-0.986267924,-0.96997869
11392,-0.986254811,-0.968854368
11393,-0.986567378,-0.967000484
11396,-0.986467481,-0.969722092
11397,-0.985794604,-0.969251633
11398,-0.986665606,-0.968548536
11399,-0.98498261,-0.968828917
11404,-0.986239314,-0.971481621
11405,-0.98439461,-0.968880773
11406,-0.986930728,-0.968499005
11408,-0.986402035,-0.967850864
11409,-0.986448526,-0.969774365
11411,-0.985865116,-0.970347166
11412,-0.985393047,-0.969021857
11414,-0.984635592,-0.969720662
11415,-0.985314846,-0.967682719
11416,-0.986623943,-0.969783902
11417,-0.986248016,-0.968248427
11419,-0.985077262,-0.96841526
11420,-0.986496627,-0.969605565
11421,-0.986029863,-0.970093369
11422,-0.986161709,-0.973137677
11430,-0.986776829,-0.969587922
11431,-0.986073136,-0.9680444
11434,-0.986697435,-0.970000863
11438,-0.985564351,-0.970198393
11439,-0.985085607,-0.970231295
11440,-0.986230016,-0.968872786
11442,-0.985825896,-0.972190917
11443,-0.986441374,-0.96840179
11445,-0.986066461,-0.969060302
11447,-0.986168921,-0.968390048
11448,-0.986294866,-0.968955517
11450,-0.985916555,-0.970371783
11452,-0.986006141,-0.969510794
11454,-0.986151159,-0.969620764
11455,-0.985894024,-0.970178306
11457,-0.985669434,-0.96903944
11458,-0.985830784,-0.968716741
11462,-0.984561801,-0.969435155
11464,-0.984982729,-0.969144344
11466,-0.985708356,-0.969661057
11467,-0.986738563,-0.968423426
11468,-0.987240672,-0.969383121
11469,-0.987819076,-0.9674927
11471,-0.985374212,-0.970497906
11472,-0.986916959,-0.967880905
11475,-0.986960053,-0.970498264
11477,-0.986001492,-0.970274091
11478,-0.985589504,-0.968777061
11479,-0.987167299,-0.968357563
11480,-0.985735655,-0.968931675
11481,-0.986822426,-0.969264746
11482,-0.985844493,-0.970346928
11483,-0.985568404,-0.970485389
11488,-0.986260772,-0.970170319
11489,-0.986598969,-0.968678951
11494,-0.986925364,-0.967893124
11498,-0.986085296,-0.968305051
11500,-0.986846566,-0.967956483
11501,-0.985960364,-0.96841681
11503,-0.985479593,-0.970216155
11504,-0.985569298,-0.969543457
11505,-0.985882282,-0.968168259
11506,-0.985990763,-0.972435355
11507,-0.985999048,-0.967120647
11508,-0.985416174,-0.96913749
11509,-0.985930324,-0.969281137
11510,-0.984770715,-0.969985545
11514,-0.986323655,-0.969617009
11517,-0.984719098,-0.969630182
11519,-0.985496879,-0.96977967
11520,-0.986649871,-0.969674468
11522,-0.984350741,-0.965979278
11523,-0.986695588,-0.971552134
11525,-0.98551321,-0.969682813
11526,-0.986083746,-0.969538093
11527,-0.985737324,-0.96848309
11528,-0.986074328,-0.970065951
11529,-0.987132788,-0.969833016
11531,-0.986159921,-0.968257666
11532,-0.986773729,-0.968896747
11533,-0.987238646,-0.969525874
11534,-0.986672103,-0.970880032
11536,-0.985800445,-0.970175743
11537,-0.985464454,-0.9704054
11540,-0.986299396,-0.969656587
11542,-0.986755848,-0.96852088
11545,-0.986769795,-0.970455408
11547,-0.985919595,-0.969626427
11548,-0.985661805,-0.96924758
11550,-0.985485554,-0.969106078
11551,-0.986666083,-0.969241261
11552,-0.984672546,-0.970534563
11553,-0.986540973,-0.970253229
11555,-0.986175001,-0.967917204
11556,-0.98499608,-0.970190108
11557,-0.986319661,-0.968648911
11559,-0.985492945,-0.969886899
11560,-0.987020314,-0.970053434
11562,-0.985143781,-0.96991086
11564,-0.985679209,-0.969270647
11565,-0.98627311,-0.969110727
11567,-0.98494792,-0.967933774
11571,-0.985951304,-0.968982875
11572,-0.986430287,-0.968200982
11573,-0.987062752,-0.96967411
11574,-0.98579371,-0.968231738
11575,-0.986774862,-0.972664952
11578,-0.985531926,-0.971532643
11579,-0.987268925,-0.969584703
11581,-0.986285806,-0.969842672
11582,-0.987023115,-0.970715165
11584,-0.985012889,-0.97004205
11586,-0.987497211,-0.968732715
11587,-0.98580879,-0.969518185
11591,-0.987239957,-0.969282091
11592,-0.986456931,-0.968448043
11594,-0.98681879,-0.969881058
11596,-0.985710084,-0.971303225
11601,-0.986154139,-0.968361497
11602,-0.983818889,-0.970040023
11603,-0.986481905,-0.971133709
11605,-0.986245275,-0.967829466
11607,-0.986293375,-0.968644917
11608,-0.986812174,-0.96901381
11609,-0.985942364,-0.969746947
11610,-0.986575305,-0.967576504
11611,-0.986526966,-0.969326377
11612,-0.985541224,-0.970329344
11615,-0.986795068,-0.970181942
11616,-0.986468554,-0.970000088
11617,-0.986499071,-0.971180558
11619,-0.984498501,-0.969256699
11621,-0.984473467,-0.970199764
11623,-0.985098004,-0.97001338
11624,-0.985710263,-0.970783949
11625,-0.985751629,-0.96802187
11626,-0.986084461,-0.969606996
11627,-0.986252964,-0.969517052
11628,-0.985995293,-0.97022295
11630,-0.984962344,-0.969564974
11631,-0.985859692,-0.969134808
11632,-0.984965324,-0.969268322
11633,-0.986373723,-0.968948722
11636,-0.986100733,-0.969916105
11638,-0.985836923,-0.970538259
11639,-0.987196743,-0.969816089
11640,-0.986486197,-0.970598519
11641,-0.986183405,-0.968191087
11643,-0.986352444,-0.968389452
11645,-0.984790683,-0.970268369
11647,-0.986322284,-0.968704224
11651,-0.985990405,-0.970407724
11654,-0.98620224,-0.970908701
11655,-0.985566974,-0.970531344
11658,-0.985397935,-0.968874216
11659,-0.985831261,-0.96920222
11660,-0.986170173,-0.970459223
11663,-0.986392379,-0.970705748
11664,-0.985362828,-0.969972968
11665,-0.985620081,-0.969077706
11671,-0.986710906,-0.968768716
11673,-0.98541224,-0.971988559
11674,-0.986055195,-0.969128728
11676,-0.985762477,-0.968862772
11678,-0.986475229,-0.968669534
11680,-0.986108243,-0.96870923
11683,-0.986658096,-0.969105005
11685,-0.987148762,-0.968758464
11686,-0.986865163,-0.969070435
11687,-0.986269414,-0.97062397
11688,-0.986142993,-0.970239997
11690,-0.986216545,-0.969479561
11691,-0.986187339,-0.969480515
11692,-0.98672533,-0.967536926
11693,-0.984661341,-0.970133305
11696,-0.985750794,-0.972307682
11697,-0.985999823,-0.969814897
11698,-0.986567795,-0.968387842
11699,-0.985937715,-0.968747139
11701,-0.985625148,-0.967793703
11705,-0.987181842,-0.970755696
11706,-0.986188591,-0.969441652
11707,-0.98482728,-0.969153821
11710,-0.986842513,-0.969689012
11711,-0.985580444,-0.9700616
11712,-0.98463285,-0.968346357
11713,-0.986664534,-0.968932211
11715,-0.987042785,-0.970265031
11717,-0.986008584,-0.968713403
11718,-0.98677218,-0.969983637
11723,-0.985271692,-0.970079184
11724,-0.986312449,-0.971144915
11728,-0.986047029,-0.966268182
11730,-0.986382484,-0.970132411
11734,-0.98516047,-0.969592094
11737,-0.986589015,-0.970300198
11743,-0.987021089,-0.968454719
11745,-0.985495448,-0.970104456
11751,-0.986036301,-0.969840705
11752,-0.986243367,-0.970006645
11753,-0.986101985,-0.970024228
11755,-0.986693561,-0.969416976
11758,-0.986424506,-0.971018553
11759,-0.986203074,-0.970492363
11760,-0.98644793,-0.970192313
11761,-0.985701442,-0.968404293
11762,-0.985707998,-0.970651448
11763,-0.98630631,-0.969332933
11766,-0.985829711,-0.969522476
11768,-0.987141013,-0.97050494
11772,-0.986322343,-0.966679752
11773,-0.985939622,-0.970974088
11774,-0.98668313,-0.969181418
11775,-0.985912085,-0.96918118
11777,-0.986472249,-0.969385266
11779,-0.986857414,-0.968892574
11780,-0.985470057,-0.971565843
11783,-0.985559046,-0.969050527
11784,-0.98648119,-0.969866991
11786,-0.986160398,-0.969799101
11787,-0.985770702,-0.969283044
11788,-0.985745192,-0.971060336
11789,-0.986775637,-0.970869362
11790,-0.987217247,-0.971327603
11791,-0.986394882,-0.967432439
11792,-0.986739039,-0.969984591
11793,-0.986895204,-0.971223116
11794,-0.986713529,-0.971867144
11795,-0.9856444,-0.968536377
11796,-0.985880375,-0.96965611
11800,-0.986525595,-0.969551325
11801,-0.986090064,-0.969188809
11803,-0.987169027,-0.97086978
11804,-0.984162629,-0.969506741
11806,-0.985715508,-0.971250236
11809,-0.987203836,-0.970408082
11810,-0.986021876,-0.970145822
11811,-0.987286866,-0.969665289
11812,-0.986571312,-0.969965339
11814,-0.984754443,-0.969302773
11817,-0.986415923,-0.968695045
11818,-0.98653698,-0.970012605
11819,-0.985699296,-0.969994485
11820,-0.984670877,-0.970769644
11822,-0.987129927,-0.969800472
11824,-0.985954881,-0.969689369
11825,-0.985215187,-0.968826413
11827,-0.98524344,-0.969382524
11828,-0.985021055,-0.970287561
11829,-0.985663533,-0.970350385
11831,-0.985037684,-0.970334291
11835,-0.98515439,-0.970525265
11837,-0.985954404,-0.969150662
11838,-0.986470938,-0.970188498
11839,-0.986408114,-0.969183445
11847,-0.986113071,-0.97046721
11850,-0.985965014,-0.969855905
11852,-0.986236036,-0.970471144
11853,-0.986430228,-0.970980883
11854,-0.986394823,-0.969943106
11856,-0.985869348,-0.971999764
11858,-0.987274766,-0.96931833
11860,-0.986183286,-0.970141292
11861,-0.986672401,-0.968910217
11862,-0.985452592,-0.969771028
11863,-0.985964775,-0.969413638
11864,-0.986909389,-0.967048407
11865,-0.987113595,-0.971279263
11868,-0.986573219,-0.97029376
11871,-0.985736072,-0.971979022
11873,-0.986884594,-0.970051825
11874,-0.985855877,-0.968565464
11875,-0.986726761,-0.971621335
11876,-0.985881686,-0.970007777
11878,-0.986460745,-0.967486858
11881,-0.986422539,-0.970356345
11882,-0.986133635,-0.968111873
11887,-0.98743546,-0.97041589
11890,-0.986797452,-0.970061004
11891,-0.986799657,-0.969065309
11893,-0.987418652,-0.968407393
11894,-0.985542655,-0.968946874
11898,-0.985291779,-0.969271362
11900,-0.986110568,-0.971379519
11902,-0.987045169,-0.969588816
11904,-0.986998677,-0.968341708
11906,-0.985998213,-0.967054605
11907,-0.985382199,-0.970329106
11909,-0.986138403,-0.970868945
11911,-0.986967802,-0.969079852
11912,-0.985047102,-0.97034204
11914,-0.985663652,-0.970308959
11918,-0.985530019,-0.969661951
11919,-0.98553133,-0.969079137
11921,-0.984845698,-0.969121218
11922,-0.984966636,-0.968924522
11923,-0.985297799,-0.969977617
11924,-0.9869802,-0.968016386
11925,-0.98671186,-0.969658375
11926,-0.98531431,-0.969133377
11927,-0.985590458,-0.96826303
11931,-0.985694945,-0.968276501
11932,-0.98487252,-0.969357848
11933,-0.986328602,-0.970502317
11934,-0.986777246,-0.968784213
11935,-0.987170696,-0.969702423
11936,-0.986953795,-0.969423175
11939,-0.98563081,-0.969673872
11940,-0.986033022,-0.970759928
11941,-0.986030519,-0.970066786
11942,-0.98554194,-0.971658349
11946,-0.98666358,-0.969846845
11949,-0.986011863,-0.971080065
11950,-0.985705495,-0.968989313
11951,-0.985247612,-0.968476593
11952,-0.985048056,-0.967818022
11953,-0.985516191,-0.970588326
11954,-0.984537542,-0.970758319
11955,-0.986249566,-0.9690395
11956,-0.988009691,-0.971489251
11958,-0.987699032,-0.970561445
11959,-0.986707568,-0.970126867
11960,-0.984967709,-0.970396519
11962,-0.984939456,-0.969734192
11963,-0.985810041,-0.970194161
11964,-0.987042785,-0.971248627
11965,-0.985013485,-0.969519973
11966,-0.9870857,-0.970855594
11967,-0.985311389,-0.97056973
11968,-0.987023234,-0.971275926
11969,-0.988204002,-0.970282197
11971,-0.986210585,-0.969238639
11973,-0.986294866,-0.970838249
11974,-0.986076951,-0.968653321
11976,-0.987143993,-0.968100727
11977,-0.986862004,-0.968757749
11985,-0.987190247,-0.971627116
11988,-0.986529469,-0.971660376
11990,-0.986840427,-0.970835447
11991,-0.986836553,-0.970146656
11994,-0.9854092,-0.969594598
11995,-0.986768782,-0.969150782
11997,-0.986791372,-0.970802963
11998,-0.986794591,-0.969349504
11999,-0.98594141,-0.970089257
12000,-0.986656547,-0.969458997
12001,-0.985836506,-0.97001493
12002,-0.986243546,-0.96800518
12003,-0.987083554,-0.968977034
12004,-0.986622512,-0.969969273
12005,-0.987193465,-0.968738556
12007,-0.98622489,-0.969801426
12008,-0.986553788,-0.969575644
12009,-0.987025857,-0.968224168
12011,-0.986724019,-0.968831599
12016,-0.986284316,-0.970488012
12017,-0.985403597,-0.969849586
12020,-0.985369802,-0.969747782
12021,-0.986900032,-0.969088912
12022,-0.986593843,-0.969986081
12024,-0.987409294,-0.96914351
12025,-0.986444175,-0.968970418
12027,-0.987415552,-0.971036077
12028,-0.986543119,-0.969986558
12029,-0.985572457,-0.969715655
12032,-0.986314535,-0.9686445
12034,-0.987217903,-0.970199585
12035,-0.986721277,-0.969741821
12040,-0.985710025,-0.970674932
12042,-0.985913515,-0.971680522
12044,-0.9860183,-0.970519543
12048,-0.986040533,-0.968579769
12049,-0.986589193,-0.970609069
12051,-0.986501813,-0.967692196
12054,-0.98569572,-0.971061885
12055,-0.986717701,-0.971515596
12056,-0.987140954,-0.969470203
12059,-0.987431645,-0.969024062
12060,-0.987592936,-0.970353901
12061,-0.984764993,-0.969189882
12062,-0.987263799,-0.968519211
12063,-0.986958623,-0.969788432
12066,-0.985130668,-0.970754027
12067,-0.986469746,-0.970067978
12070,-0.987551332,-0.969637752
12071,-0.985941291,-0.97123605
12075,-0.985854983,-0.970523238
12077,-0.986690879,-0.971156478
12078,-0.986323237,-0.96961844
12083,-0.986887693,-0.969706178
12084,-0.986479163,-0.971010208
12085,-0.986575782,-0.968922377
12088,-0.986116111,-0.970121443
12090,-0.985693693,-0.970554888
12092,-0.986233532,-0.970077515
12093,-0.985766411,-0.971522033
12094,-0.985632658,-0.968760014
12095,-0.985222101,-0.970992506
12096,-0.986499846,-0.968753099
12098,-0.985073745,-0.967492163
12100,-0.986971736,-0.96905452
12102,-0.986262918,-0.970037103
12103,-0.986721992,-0.970849276
12106,-0.98588258,-0.969429135
12107,-0.986901879,-0.96935904
12108,-0.985997558,-0.970661163
12110,-0.986615062,-0.970761001
12111,-0.986649156,-0.970597446
12114,-0.985901237,-0.969761193
12116,-0.98680985,-0.970489025
12119,-0.984770298,-0.968238115
12120,-0.986329556,-0.970178843
12121,-0.98659128,-0.971465468
12125,-0.98721981,-0.967996657
12126,-0.987425566,-0.970460474
12127,-0.985887527,-0.969125211
12129,-0.985583425,-0.969632149
12130,-0.985556364,-0.969052434
12131,-0.986536026,-0.971286774
12132,-0.986158609,-0.970811725
12133,-0.986409068,-0.970651329
12135,-0.986318111,-0.969618976
12136,-0.984866858,-0.968961
12138,-0.985568762,-0.971692085
12143,-0.987264633,-0.970116079
12144,-0.985547543,-0.969901383
12145,-0.985444546,-0.971510053
12147,-0.985908628,-0.971669316
12148,-0.986271679,-0.969482541
12150,-0.98689723,-0.969629288
12151,-0.985686958,-0.968164563
12153,-0.98669368,-0.969506681
12154,-0.985913396,-0.970798254
12155,-0.986936808,-0.970296264
12157,-0.986359239,-0.96863246
12159,-0.986210763,-0.969467759
12160,-0.986864924,-0.969060421
12161,-0.988225877,-0.970882893
12163,-0.987092137,-0.969412088
12165,-0.98579812,-0.970514178
12167,-0.987187982,-0.970108509
12168,-0.9870857,-0.969281673
12173,-0.986841083,-0.971050382
12175,-0.985570371,-0.970663309
12179,-0.985298634,-0.969065189
12181,-0.985614538,-0.971173525
12183,-0.984781623,-0.970663786
12187,-0.986617208,-0.970660925
12190,-0.9877823,-0.971034288
12191,-0.986738861,-0.969896793
12192,-0.985452294,-0.970522523
12193,-0.986397624,-0.969850183
12194,-0.986672223,-0.969298124
12196,-0.985961378,-0.971590281
12197,-0.987396955,-0.971436143
12198,-0.986471653,-0.9707129
12201,-0.985129952,-0.97112298
12202,-0.985746622,-0.970098972
12203,-0.986311674,-0.969455063
12205,-0.985948265,-0.969494998
12206,-0.985305548,-0.968352556
12208,-0.984688282,-0.969745278
12209,-0.98761785,-0.968816996
12210,-0.98696959,-0.968326569
12212,-0.986724854,-0.971446037
12213,-0.986018181,-0.971598804
12216,-0.986562014,-0.969189882
12217,-0.986094177,-0.970059276
12221,-0.986174166,-0.970755577
12223,-0.985810041,-0.970945179
12225,-0.986162543,-0.969950497
12226,-0.987206578,-0.971362412
12227,-0.985815644,-0.969362259
12228,-0.985928893,-0.968712747
12229,-0.986155272,-0.969572425
12231,-0.984847903,-0.971022725
12232,-0.985471725,-0.969240844
12234,-0.987461686,-0.968671679
12235,-0.986597717,-0.969466329
12236,-0.984986186,-0.967221975
12237,-0.985624194,-0.970330536
12238,-0.98707372,-0.969296336
12241,-0.986458719,-0.968931735
12243,-0.98489964,-0.970376194
12247,-0.987065434,-0.97141242
12249,-0.985330701,-0.968411744
12250,-0.985556483,-0.970647097
12252,-0.98489666,-0.969593048
12253,-0.985110998,-0.96798569
12255,-0.986489296,-0.9696154
12257,-0.986711383,-0.969266057
12259,-0.98562336,-0.970760822
12261,-0.985504389,-0.96789372
12265,-0.985740304,-0.968677163
12271,-0.986078739,-0.968211651
12272,-0.986367464,-0.970017791
12273,-0.986562729,-0.969124079
12275,-0.985967815,-0.968101263
12277,-0.985983014,-0.970846117
12278,-0.986765027,-0.96967876
12279,-0.985854089,-0.968717337
12280,-0.986989021,-0.969429195
12283,-0.986599624,-0.969387531
12286,-0.985542536,-0.971129239
12287,-0.985432863,-0.970076025
12288,-0.986899793,-0.970023453
12292,-0.98605895,-0.967824101
